"chromosome"	"transcript_start"	"transcript_end"	"name"
1	26767671	26769190	LOC_Os01g46910
1	26773130	26774192	LOC_Os01g46920
1	26781039	26784541	LOC_Os01g46926
1	26785187	26788665	LOC_Os01g46932
1	26790276	26791669	LOC_Os01g46940
1	26791754	26795939	LOC_Os01g46950
1	26800060	26805508	LOC_Os01g46970
1	26811849	26816727	LOC_Os01g46980
1	26822203	26823851	LOC_Os01g46984
1	26829076	26831001	LOC_Os01g46990
1	26862081	26863434	LOC_Os01g47040
1	26872217	26875033	LOC_Os01g47050
1	26885484	26886754	LOC_Os01g47070
1	26888393	26895732	LOC_Os01g47080
1	26912597	26913670	LOC_Os01g47100
1	26916205	26916570	LOC_Os01g47110
1	26923017	26924486	LOC_Os01g47130
1	26967895	26969185	LOC_Os01g47180
1	26971640	26973631	LOC_Os01g47190
1	27004253	27008038	LOC_Os01g47256
1	27008803	27012114	LOC_Os01g47262
1	27014072	27014866	LOC_Os01g47270
1	27017925	27021637	LOC_Os01g47280
1	27031779	27032719	LOC_Os01g47290
1	27037637	27038583	LOC_Os01g47310
1	27041791	27042669	LOC_Os01g47330
1	27047365	27050486	LOC_Os01g47340
1	27050849	27054604	LOC_Os01g47350
1	27055960	27056849	LOC_Os01g47360
1	27063892	27064167	LOC_Os01g47370
1	27067608	27069016	LOC_Os01g47380
1	27081806	27085681	LOC_Os01g47400
1	27085745	27092240	LOC_Os01g47410
1	27095458	27100314	LOC_Os01g47420
1	27102119	27110016	LOC_Os01g47430
1	27112850	27113506	LOC_Os01g47440
1	27115662	27121178	LOC_Os01g47450
1	27123486	27129401	LOC_Os01g47460
1	27130541	27134194	LOC_Os01g47470
1	27142276	27142509	LOC_Os01g47480
1	27144907	27149034	LOC_Os01g47490
1	27151992	27153258	LOC_Os01g47500
1	27159277	27162221	LOC_Os01g47520
1	27171287	27178431	LOC_Os01g47530
1	27178681	27183842	LOC_Os01g47540
1	27185633	27191256	LOC_Os01g47550
1	27196417	27200990	LOC_Os01g47560
1	27220793	27221485	LOC_Os01g47570
1	27226175	27230292	LOC_Os01g47580
1	27236509	27239919	LOC_Os01g47600
1	27240118	27242510	LOC_Os01g47610
1	27243443	27246045	LOC_Os01g47620
1	27246229	27248016	LOC_Os01g47630
1	27248160	27249831	LOC_Os01g47635
1	27257381	27266486	LOC_Os01g47650
1	27266584	27268453	LOC_Os01g47660
1	27269167	27270375	LOC_Os01g47670
1	27271350	27274033	LOC_Os01g47680
1	27274676	27278560	LOC_Os01g47690
1	27281257	27281990	LOC_Os01g47700
1	27288306	27292681	LOC_Os01g47710
1	27300022	27300348	LOC_Os01g47720
1	27301427	27303025	LOC_Os01g47730
1	27303111	27312308	LOC_Os01g47740
1	27312997	27314433	LOC_Os01g47745
1	27317556	27321710	LOC_Os01g47750
1	27326050	27327030	LOC_Os01g47760
1	27336260	27339363	LOC_Os01g47770
1	27340899	27341950	LOC_Os01g47780
1	27357337	27363861	LOC_Os01g47800
1	27366317	27368704	LOC_Os01g47810
1	27375305	27377729	LOC_Os01g47820
1	27386571	27388916	LOC_Os01g47840
1	27417284	27420084	LOC_Os01g47900
1	27423466	27423861	LOC_Os01g47910
1	27432072	27432290	LOC_Os01g47930
1	27474005	27476806	LOC_Os01g48000
1	27482806	27486965	LOC_Os01g48010
1	27484134	27486470	LOC_Os01g48020
1	27490245	27492053	LOC_Os01g48030
1	27493829	27496529	LOC_Os01g48040
1	27501506	27507181	LOC_Os01g48060
1	27532913	27533557	LOC_Os01g48080
1	27540968	27541465	LOC_Os01g48100
1	27542418	27542952	LOC_Os01g48110
1	27546819	27548239	LOC_Os01g48120
1	27556008	27560681	LOC_Os01g48130
1	27565832	27570473	LOC_Os01g48140
1	27571204	27571945	LOC_Os01g48150
1	27577811	27578448	LOC_Os01g48160
1	27582148	27583129	LOC_Os01g48170
1	27587377	27598835	LOC_Os01g48180
1	27601487	27604926	LOC_Os01g48190
1	27605913	27608676	LOC_Os01g48200
1	27624620	27630362	LOC_Os01g48210
1	27631022	27633567	LOC_Os01g48220
1	27651454	27651759	LOC_Os01g48230
1	27656261	27658078	LOC_Os01g48250
1	27658858	27659127	LOC_Os01g48260
1	27660013	27666772	LOC_Os01g48270
1	27668390	27671648	LOC_Os01g48280
1	27676501	27677028	LOC_Os01g48290
1	27677194	27681560	LOC_Os01g48300
1	27681724	27685685	LOC_Os01g48310
1	27690411	27692209	LOC_Os01g48320
1	27692557	27702476	LOC_Os01g48330
1	27714540	27715319	LOC_Os01g48360
1	27716188	27721217	LOC_Os01g48370
1	27725324	27732481	LOC_Os01g48380
1	27733409	27739844	LOC_Os01g48390
1	27740679	27740900	LOC_Os01g48400
1	27742226	27745236	LOC_Os01g48410
1	27745604	27747931	LOC_Os01g48420
1	27754650	27755765	LOC_Os01g48430
1	27757763	27761733	LOC_Os01g48440
1	27777506	27780978	LOC_Os01g48444
1	27780948	27782266	LOC_Os01g48446
1	27785698	27786211	LOC_Os01g48470
1	27801413	27802497	LOC_Os01g48500
1	27826973	27828097	LOC_Os01g48525
1	27833883	27836030	LOC_Os01g48530
1	27840205	27842391	LOC_Os01g48540
1	27843393	27844875	LOC_Os01g48550
1	27848503	27848870	LOC_Os01g48560
1	27852465	27855997	LOC_Os01g48570
1	27857948	27862131	LOC_Os01g48580
1	27865549	27865875	LOC_Os01g48590
1	27866834	27867123	LOC_Os01g48600
1	27868718	27871847	LOC_Os01g48610
1	27875639	27878460	LOC_Os01g48620
1	27883020	27886068	LOC_Os01g48640
1	27888052	27894271	LOC_Os01g48650
1	27896354	27899318	LOC_Os01g48660
1	27906608	27920980	LOC_Os01g48680
1	27922230	27924368	LOC_Os01g48690
1	27924901	27928433	LOC_Os01g48700
1	27929928	27930950	LOC_Os01g48710
1	27938768	27947047	LOC_Os01g48720
1	27956653	27957588	LOC_Os01g48740
1	27960362	27961544	LOC_Os01g48750
1	27961739	27965444	LOC_Os01g48760
1	27965533	27968117	LOC_Os01g48770
1	27983688	27990383	LOC_Os01g48790
1	27995792	27997546	LOC_Os01g48800
1	28009026	28011895	LOC_Os01g48810
1	28012393	28014006	LOC_Os01g48820
1	28015361	28021413	LOC_Os01g48830
1	28027529	28028426	LOC_Os01g48840
1	28028738	28032031	LOC_Os01g48850
1	28032816	28051830	LOC_Os01g48874
1	28054938	28060595	LOC_Os01g48900
1	28060410	28067159	LOC_Os01g48910
1	28070679	28076428	LOC_Os01g48920
1	28080392	28083388	LOC_Os01g48930
1	28084261	28086409	LOC_Os01g48940
1	28088399	28089106	LOC_Os01g48950
1	28091208	28102930	LOC_Os01g48960
1	28109658	28113759	LOC_Os01g48970
1	28118055	28123308	LOC_Os01g48980
1	28126575	28130277	LOC_Os01g48990
1	28136367	28143360	LOC_Os01g49000
1	28161732	28166115	LOC_Os01g49010
1	28166404	28167210	LOC_Os01g49020
1	28167063	28172563	LOC_Os01g49024
1	28173827	28176118	LOC_Os01g49026
1	28176743	28177756	LOC_Os01g49030
1	28180868	28181677	LOC_Os01g49050
1	28187853	28193358	LOC_Os01g49060
1	28193378	28196715	LOC_Os01g49065
1	28197980	28198294	LOC_Os01g49070
1	28209112	28210954	LOC_Os01g49080
1	28231417	28235420	LOC_Os01g49110
1	28234702	28238634	LOC_Os01g49120
1	28242146	28246259	LOC_Os01g49150
1	28246607	28248021	LOC_Os01g49154
1	28249920	28251516	LOC_Os01g49160
1	28261415	28273067	LOC_Os01g49180
1	28277699	28282019	LOC_Os01g49190
1	28282813	28287096	LOC_Os01g49200
1	28289376	28290276	LOC_Os01g49210
1	28295090	28299999	LOC_Os01g49219
1	28303270	28304839	LOC_Os01g49230
1	28307652	28309500	LOC_Os01g49240
1	28312054	28317274	LOC_Os01g49250
1	28319212	28321172	LOC_Os01g49260
1	28322661	28324988	LOC_Os01g49270
1	28325361	28328256	LOC_Os01g49280
1	28330800	28333392	LOC_Os01g49290
1	28345842	28351050	LOC_Os01g49310
1	28354771	28356109	LOC_Os01g49320
1	28364038	28368313	LOC_Os01g49330
1	28367976	28370532	LOC_Os01g49340
1	28370855	28374508	LOC_Os01g49350
1	28376398	28379686	LOC_Os01g49360
1	28380902	28381882	LOC_Os01g49370
1	28384020	28387158	LOC_Os01g49380
1	28403602	28404693	LOC_Os01g49390
1	28406378	28406893	LOC_Os01g49400
1	28417640	28418440	LOC_Os01g49410
1	28425815	28427562	LOC_Os01g49430
1	28431913	28433406	LOC_Os01g49440
1	28444493	28444948	LOC_Os01g49460
1	28447887	28458990	LOC_Os01g49470
1	28464103	28464434	LOC_Os01g49480
1	28467690	28471172	LOC_Os01g49490
1	28479274	28483659	LOC_Os01g49510
1	28482011	28496267	LOC_Os01g49529
1	28498623	28501087	LOC_Os01g49550
1	28502364	28503468	LOC_Os01g49560
1	28513097	28517569	LOC_Os01g49580
1	28522160	28523748	LOC_Os01g49600
1	28524006	28534608	LOC_Os01g49614
1	28534821	28536500	LOC_Os01g49630
1	28537873	28538617	LOC_Os01g49640
1	28538774	28539704	LOC_Os01g49650
1	28539994	28541254	LOC_Os01g49660
1	28541536	28545424	LOC_Os01g49670
1	28555935	28560699	LOC_Os01g49690
1	28566625	28567663	LOC_Os01g49710
1	28568721	28569792	LOC_Os01g49720
1	28572037	28572923	LOC_Os01g49730
1	28573133	28575675	LOC_Os01g49740
1	28575814	28576674	LOC_Os01g49750
1	28578100	28583696	LOC_Os01g49760
1	28582843	28586527	LOC_Os01g49770
1	28589949	28590449	LOC_Os01g49780
1	28594947	28595222	LOC_Os01g49790
1	28596981	28598055	LOC_Os01g49800
1	28599295	28600245	LOC_Os01g49810
1	28605063	28608214	LOC_Os01g49820
1	28619484	28621118	LOC_Os01g49830
1	28622503	28622790	LOC_Os01g49840
1	28629572	28630479	LOC_Os01g49860
1	28650781	28652885	LOC_Os01g49880
1	28653963	28655948	LOC_Os01g49890
1	28657603	28660499	LOC_Os01g49900
1	28666309	28668106	LOC_Os01g49910
1	28669479	28673568	LOC_Os01g49920
1	28675508	28680156	LOC_Os01g49930
1	28683871	28698615	LOC_Os01g49940
1	28711612	28712350	LOC_Os01g49960
1	28726589	28727227	LOC_Os01g50000
1	28728977	28735072	LOC_Os01g50010
1	28735749	28738223	LOC_Os01g50020
1	28739987	28744762	LOC_Os01g50030
1	28740236	28744474	LOC_Os01g50032
1	28746512	28751346	LOC_Os01g50040
1	28752055	28755585	LOC_Os01g50050
1	28756047	28759294	LOC_Os01g50060
1	28768976	28769426	LOC_Os01g50070
1	28774281	28780365	LOC_Os01g50080
1	28786109	28793300	LOC_Os01g50100
1	28796516	28797732	LOC_Os01g50110
1	28798874	28804461	LOC_Os01g50120
1	28825745	28832656	LOC_Os01g50160
1	28835243	28836885	LOC_Os01g50170
1	28846416	28846943	LOC_Os01g50190
1	28847957	28849824	LOC_Os01g50200
1	28860557	28862967	LOC_Os01g50230
1	28864521	28866507	LOC_Os01g50240
1	28870317	28872555	LOC_Os01g50259
1	28874539	28875046	LOC_Os01g50280
1	28876391	28877108	LOC_Os01g50290
1	28878149	28878667	LOC_Os01g50300
1	28881393	28882954	LOC_Os01g50310
1	28885409	28890942	LOC_Os01g50320
1	28891193	28892212	LOC_Os01g50330
1	28910213	28911081	LOC_Os01g50350
1	28913375	28915902	LOC_Os01g50360
1	28921498	28923085	LOC_Os01g50370
1	28924421	28924855	LOC_Os01g50380
1	28933845	28935210	LOC_Os01g50400
1	28938971	28940927	LOC_Os01g50410
1	28945228	28948045	LOC_Os01g50420
1	28952182	28953804	LOC_Os01g50430
1	28955683	28957041	LOC_Os01g50440
1	28970632	28974473	LOC_Os01g50450
1	28975563	28977354	LOC_Os01g50460
1	28978119	28983868	LOC_Os01g50470
1	28984543	28986016	LOC_Os01g50480
1	28991234	28993285	LOC_Os01g50490
1	29020844	29021337	LOC_Os01g50520
1	29024351	29025826	LOC_Os01g50530
1	29035273	29035503	LOC_Os01g50560
1	29036371	29037271	LOC_Os01g50570
1	29039999	29041364	LOC_Os01g50580
1	29045049	29047994	LOC_Os01g50590
1	29049481	29050034	LOC_Os01g50600
1	29050751	29053594	LOC_Os01g50610
1	29066657	29072196	LOC_Os01g50616
1	29072766	29076344	LOC_Os01g50622
1	29083039	29083659	LOC_Os01g50630
1	29104884	29109135	LOC_Os01g50680
1	29109936	29119362	LOC_Os01g50690
1	29119761	29124636	LOC_Os01g50700
1	29130929	29131729	LOC_Os01g50710
1	29132159	29133940	LOC_Os01g50720
1	29145693	29148106	LOC_Os01g50730
1	29149152	29149613	LOC_Os01g50740
1	29152619	29154853	LOC_Os01g50750
1	29158263	29162718	LOC_Os01g50760
1	29166419	29170411	LOC_Os01g50770
1	29171244	29172802	LOC_Os01g50780
1	29183719	29184972	LOC_Os01g50810
1	29188850	29190965	LOC_Os01g50820
1	29191834	29194734	LOC_Os01g50830
1	29202409	29203689	LOC_Os01g50840
1	29206306	29209607	LOC_Os01g50849
1	29216899	29221807	LOC_Os01g50860
1	29223188	29223499	LOC_Os01g50870
1	29226555	29226964	LOC_Os01g50880
1	29230957	29231217	LOC_Os01g50890
1	29231900	29232796	LOC_Os01g50900
1	29233028	29234256	LOC_Os01g50910
1	29240064	29246877	LOC_Os01g50930
1	29247022	29250112	LOC_Os01g50934
1	29271158	29273270	LOC_Os01g50940
1	29277487	29277807	LOC_Os01g50950
1	29280126	29282901	LOC_Os01g50960
1	29285372	29288718	LOC_Os01g50970
1	29290326	29295442	LOC_Os01g50980
1	29298041	29299464	LOC_Os01g50990
1	29301260	29302430	LOC_Os01g51000
1	29306448	29312618	LOC_Os01g51010
1	29314183	29316912	LOC_Os01g51020
1	29317540	29318159	LOC_Os01g51030
1	29318192	29322569	LOC_Os01g51040
1	29323220	29324340	LOC_Os01g51050
1	29326689	29334795	LOC_Os01g51060
1	29357538	29358055	LOC_Os01g51110
1	29364527	29368029	LOC_Os01g51120
1	29382534	29385653	LOC_Os01g51140
1	29405623	29411376	LOC_Os01g51154
1	29412196	29413972	LOC_Os01g51170
1	29423421	29428115	LOC_Os01g51190
1	29431601	29436466	LOC_Os01g51200
1	29437276	29439882	LOC_Os01g51210
1	29442650	29447144	LOC_Os01g51220
1	29447990	29450454	LOC_Os01g51230
1	29454654	29455461	LOC_Os01g51240
1	29458644	29463035	LOC_Os01g51250
1	29469565	29471507	LOC_Os01g51260
1	29475540	29475833	LOC_Os01g51270
1	29479108	29482865	LOC_Os01g51280
1	29483207	29492556	LOC_Os01g51290
1	29501122	29506955	LOC_Os01g51300
1	29508272	29509435	LOC_Os01g51310
1	29513284	29514918	LOC_Os01g51320
1	29521077	29523276	LOC_Os01g51330
1	29529726	29532847	LOC_Os01g51360
1	29534257	29536165	LOC_Os01g51370
1	29536683	29542409	LOC_Os01g51380
1	29544661	29548524	LOC_Os01g51390
1	29551666	29554002	LOC_Os01g51400
1	29560350	29567065	LOC_Os01g51410
1	29568547	29571484	LOC_Os01g51420
1	29572653	29575706	LOC_Os01g51430
1	29578534	29578983	LOC_Os01g51440
1	29580715	29583174	LOC_Os01g51450
1	29583876	29584603	LOC_Os01g51460
1	29585902	29586405	LOC_Os01g51470
1	29587120	29587624	LOC_Os01g51480
1	29589249	29590343	LOC_Os01g51490
1	29592715	29593347	LOC_Os01g51500
1	29593727	29594326	LOC_Os01g51510
1	29597417	29597923	LOC_Os01g51520
1	29598881	29601172	LOC_Os01g51530
1	29605119	29606563	LOC_Os01g51540
1	29610944	29614656	LOC_Os01g51550
1	29617011	29617454	LOC_Os01g51560
1	29620954	29622393	LOC_Os01g51570
1	29622414	29623156	LOC_Os01g51580
1	29624484	29625485	LOC_Os01g51590
1	29637792	29642902	LOC_Os01g51610
1	29645867	29649216	LOC_Os01g51620
1	29652580	29655625	LOC_Os01g51630
1	29662432	29667980	LOC_Os01g51632
1	29669980	29675358	LOC_Os01g51634
1	29679090	29683010	LOC_Os01g51640
1	29695841	29696403	LOC_Os01g51660
1	29708354	29709375	LOC_Os01g51670
1	29717779	29718346	LOC_Os01g51680
1	29720923	29723065	LOC_Os01g51690
1	29730128	29735114	LOC_Os01g51700
1	29736288	29739449	LOC_Os01g51710
1	29740123	29742527	LOC_Os01g51720
1	29744072	29744371	LOC_Os01g51730
1	29750793	29751436	LOC_Os01g51735
1	29755249	29755833	LOC_Os01g51740
1	29760719	29770037	LOC_Os01g51754
1	29770182	29773361	LOC_Os01g51770
1	29775789	29778473	LOC_Os01g51780
1	29780279	29783148	LOC_Os01g51790
1	29783547	29785958	LOC_Os01g51800
1	29786135	29788237	LOC_Os01g51810
1	29801081	29806970	LOC_Os01g51840
1	29810802	29812468	LOC_Os01g51850
1	29816809	29819738	LOC_Os01g51860
1	29820729	29822139	LOC_Os01g51870
1	29822333	29823777	LOC_Os01g51880
1	29830122	29836238	LOC_Os01g51890
1	29839406	29841859	LOC_Os01g51904
1	29842643	29846825	LOC_Os01g51920
1	29852252	29853059	LOC_Os01g51930
1	29854661	29855694	LOC_Os01g51940
1	29868908	29869255	LOC_Os01g51960
1	29871164	29873653	LOC_Os01g51970
1	29874486	29877505	LOC_Os01g51980
1	29878435	29880280	LOC_Os01g51990
1	29894027	29898467	LOC_Os01g52010
1	29900306	29902162	LOC_Os01g52020
1	29904104	29904857	LOC_Os01g52030
1	29927543	29931487	LOC_Os01g52050
1	29937548	29937875	LOC_Os01g52060
1	29943910	29948654	LOC_Os01g52070
1	29949172	29949672	LOC_Os01g52080
1	29950040	29952644	LOC_Os01g52090
1	29960694	29963067	LOC_Os01g52100
1	29965064	29970767	LOC_Os01g52110
1	29971301	29972035	LOC_Os01g52120
1	29987911	29994141	LOC_Os01g52130
1	29995196	29999996	LOC_Os01g52140
1	30000720	30001375	LOC_Os01g52150
1	30003532	30005946	LOC_Os01g52160
1	30008281	30012094	LOC_Os01g52170
1	30014184	30015140	LOC_Os01g52180
1	30015934	30017274	LOC_Os01g52190
1	30017781	30019979	LOC_Os01g52200
1	30020917	30023812	LOC_Os01g52214
1	30025249	30026465	LOC_Os01g52230
1	30030998	30032054	LOC_Os01g52240
1	30030997	30041476	LOC_Os01g52250
1	30042527	30043938	LOC_Os01g52260
1	30048291	30049986	LOC_Os01g52270
1	30055567	30057039	LOC_Os01g52280
1	30058008	30060963	LOC_Os01g52290
1	30062716	30066346	LOC_Os01g52304
1	30068605	30070131	LOC_Os01g52320
1	30075624	30077126	LOC_Os01g52330
1	30079649	30081500	LOC_Os01g52340
1	30086337	30088938	LOC_Os01g52370
1	30091365	30093186	LOC_Os01g52380
1	30095420	30098797	LOC_Os01g52390
1	30102785	30107361	LOC_Os01g52400
1	30117114	30118654	LOC_Os01g52410
1	30120011	30120241	LOC_Os01g52420
1	30124951	30128956	LOC_Os01g52430
1	30130364	30130885	LOC_Os01g52440
1	30131348	30135287	LOC_Os01g52450
1	30135763	30137746	LOC_Os01g52460
1	30143575	30146827	LOC_Os01g52470
1	30155665	30157765	LOC_Os01g52480
1	30157882	30159775	LOC_Os01g52490
1	30166017	30171659	LOC_Os01g52500
1	30173442	30179151	LOC_Os01g52514
1	30180581	30184477	LOC_Os01g52530
1	30185134	30189912	LOC_Os01g52540
1	30189259	30195459	LOC_Os01g52550
1	30216047	30222975	LOC_Os01g52560
1	30225839	30226855	LOC_Os01g52570
1	30229978	30230418	LOC_Os01g52590
1	30236130	30236776	LOC_Os01g52594
1	30241948	30251105	LOC_Os01g52610
1	30251470	30254956	LOC_Os01g52630
1	30257752	30263989	LOC_Os01g52640
1	30263383	30264381	LOC_Os01g52650
1	30272912	30274078	LOC_Os01g52660
1	30276423	30277199	LOC_Os01g52670
1	30278492	30280577	LOC_Os01g52680
1	30304351	30305540	LOC_Os01g52700
1	30311221	30315924	LOC_Os01g52710
1	30320746	30323993	LOC_Os01g52720
1	30322749	30325085	LOC_Os01g52730
1	30340015	30341594	LOC_Os01g52740
1	30344079	30349015	LOC_Os01g52750
1	30351829	30358257	LOC_Os01g52760
1	30361755	30364101	LOC_Os01g52770
1	30363062	30370212	LOC_Os01g52780
1	30372204	30376917	LOC_Os01g52790
1	30378185	30378984	LOC_Os01g52800
1	30381099	30383392	LOC_Os01g52810
1	30385985	30386359	LOC_Os01g52820
1	30386374	30387917	LOC_Os01g52830
1	30392739	30395472	LOC_Os01g52851
1	30398944	30405920	LOC_Os01g52864
1	30407036	30408554	LOC_Os01g52880
1	30412827	30413574	LOC_Os01g52890
1	30413604	30415814	LOC_Os01g52900
1	30422055	30422387	LOC_Os01g52910
1	30426929	30432086	LOC_Os01g52920
1	30446357	30447006	LOC_Os01g52960
1	30447422	30449206	LOC_Os01g52970
1	30453353	30455368	LOC_Os01g52980
1	30460007	30464532	LOC_Os01g53000
1	30467820	30468116	LOC_Os01g53010
1	30472593	30475205	LOC_Os01g53020
1	30475254	30476041	LOC_Os01g53030
1	30480134	30482161	LOC_Os01g53040
1	30488174	30490501	LOC_Os01g53060
1	30490746	30496722	LOC_Os01g53070
1	30501605	30507193	LOC_Os01g53079
1	30512276	30521565	LOC_Os01g53090
1	30516831	30517430	LOC_Os01g53100
1	30524993	30529097	LOC_Os01g53130
1	30533609	30536908	LOC_Os01g53140
1	30537135	30541871	LOC_Os01g53150
1	30542800	30544190	LOC_Os01g53160
1	30555330	30557784	LOC_Os01g53190
1	30561145	30564493	LOC_Os01g53200
1	30574861	30576287	LOC_Os01g53210
1	30582485	30583743	LOC_Os01g53220
1	30585100	30585423	LOC_Os01g53230
1	30589859	30592660	LOC_Os01g53240
1	30593434	30598522	LOC_Os01g53250
1	30600797	30602032	LOC_Os01g53255
1	30604295	30608077	LOC_Os01g53260
1	30608363	30611884	LOC_Os01g53280
1	30622671	30634405	LOC_Os01g53294
1	30634643	30637147	LOC_Os01g53310
1	30647512	30649347	LOC_Os01g53330
1	30649919	30650248	LOC_Os01g53340
1	30655289	30657194	LOC_Os01g53350
1	30657407	30657880	LOC_Os01g53360
1	30666639	30668631	LOC_Os01g53370
1	30671532	30671993	LOC_Os01g53380
1	30675473	30677421	LOC_Os01g53390
1	30689847	30691598	LOC_Os01g53420
1	30694909	30696710	LOC_Os01g53430
1	30708280	30708681	LOC_Os01g53440
1	30712157	30717688	LOC_Os01g53450
1	30712157	30713844	LOC_Os01g53460
1	30718930	30719957	LOC_Os01g53470
1	30730645	30731238	LOC_Os01g53500
1	30738697	30740729	LOC_Os01g53520
1	30748297	30749174	LOC_Os01g53550
1	30753219	30761219	LOC_Os01g53560
1	30764089	30766588	LOC_Os01g53570
1	30768475	30769101	LOC_Os01g53580
1	30770399	30773003	LOC_Os01g53590
1	30775102	30779273	LOC_Os01g53600
1	30779393	30782727	LOC_Os01g53610
1	30786103	30788024	LOC_Os01g53620
1	30788730	30796556	LOC_Os01g53630
1	30824689	30825670	LOC_Os01g53650
1	30832796	30836734	LOC_Os01g53670
1	30840129	30845230	LOC_Os01g53680
1	30846917	30847494	LOC_Os01g53690
1	30850589	30856227	LOC_Os01g53700
1	30868407	30871603	LOC_Os01g53710
1	30879000	30886338	LOC_Os01g53720
1	30884821	30886340	LOC_Os01g53730
1	30889799	30890656	LOC_Os01g53740
1	30897973	30900620	LOC_Os01g53750
1	30902744	30903058	LOC_Os01g53760
1	30905585	30906259	LOC_Os01g53770
1	30909430	30916476	LOC_Os01g53779
1	30918104	30921341	LOC_Os01g53790
1	30922769	30927426	LOC_Os01g53800
1	30933234	30937375	LOC_Os01g53810
1	30940085	30940402	LOC_Os01g53820
1	30949378	30954738	LOC_Os01g53840
1	30955461	30956393	LOC_Os01g53850
1	30961904	30965214	LOC_Os01g53860
1	30975765	30979770	LOC_Os01g53880
1	30984518	30986791	LOC_Os01g53890
1	30992411	30997182	LOC_Os01g53900
1	30997985	30999454	LOC_Os01g53910
1	31006026	31010423	LOC_Os01g53920
1	31009006	31014001	LOC_Os01g53930
1	31015873	31017516	LOC_Os01g53940
1	31031336	31031932	LOC_Os01g53970
1	31047510	31049388	LOC_Os01g53980
1	31055593	31058475	LOC_Os01g53990
1	31062916	31063170	LOC_Os01g54000
1	31065121	31070148	LOC_Os01g54010
1	31070166	31076279	LOC_Os01g54020
1	31076571	31081377	LOC_Os01g54030
1	31078609	31088007	LOC_Os01g54040
1	31092032	31094953	LOC_Os01g54050
1	31096588	31097195	LOC_Os01g54060
1	31097509	31097829	LOC_Os01g54070
1	31099393	31106826	LOC_Os01g54080
1	31108317	31110148	LOC_Os01g54090
1	31111291	31116151	LOC_Os01g54100
1	31134252	31137138	LOC_Os01g54140
1	31157393	31158225	LOC_Os01g54170
1	31163139	31165152	LOC_Os01g54180
1	31165671	31168775	LOC_Os01g54190
1	31180196	31182456	LOC_Os01g54210
1	31198129	31198921	LOC_Os01g54230
1	31203443	31211275	LOC_Os01g54240
1	31248319	31254736	LOC_Os01g54300
1	31255778	31256083	LOC_Os01g54310
1	31263003	31263206	LOC_Os01g54320
1	31272337	31274479	LOC_Os01g54340
1	31275097	31279534	LOC_Os01g54350
1	31280852	31283212	LOC_Os01g54360
1	31283686	31287268	LOC_Os01g54370
1	31286182	31288094	LOC_Os01g54380
1	31288170	31292798	LOC_Os01g54390
1	31298867	31300184	LOC_Os01g54400
1	31302758	31303037	LOC_Os01g54410
1	31308244	31312914	LOC_Os01g54420
1	31313396	31317560	LOC_Os01g54424
1	31318040	31319158	LOC_Os01g54430
1	31320163	31321848	LOC_Os01g54440
1	31324472	31325017	LOC_Os01g54450
1	31327322	31328257	LOC_Os01g54460
1	31331308	31333613	LOC_Os01g54470
1	31332864	31337161	LOC_Os01g54480
1	31343364	31345522	LOC_Os01g54490
1	31349612	31353161	LOC_Os01g54510
1	31356182	31358948	LOC_Os01g54515
1	31359199	31362009	LOC_Os01g54520
1	31362634	31365594	LOC_Os01g54530
1	31367015	31369416	LOC_Os01g54540
1	31370225	31372759	LOC_Os01g54550
1	31373407	31377545	LOC_Os01g54560
1	31391261	31392235	LOC_Os01g54570
1	31394832	31400091	LOC_Os01g54580
1	31403786	31407261	LOC_Os01g54590
